X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.198000e+00,2.000000e-03
81,8.00e-03,8.80e-02,-1.60e+01,
82,5.60e-02,9.60e-02,-1.60e+01,
83,1.60e-02,5.60e-02,-1.40e+01,
84,6.40e-02,4.00e-02,-1.40e+01,
85,1.60e-02,8.80e-02,-1.80e+01,
86,6.40e-02,4.80e-02,-1.80e+01,
87,3.20e-02,8.80e-02,-1.40e+01,
88,8.00e-02,8.00e-02,-1.80e+01,
89,2.40e-02,4.80e-02,-1.80e+01,
90,3.20e-02,8.00e-02,-1.80e+01,
91,7.20e-02,4.00e-02,-1.80e+01,
92,3.20e-02,8.00e-02,-1.80e+01,
93,8.00e-02,3.20e-02,-1.80e+01,
94,4.00e-02,7.20e-02,-1.80e+01,
95,8.00e-02,4.00e-02,-1.80e+01,
96,8.00e-02,6.40e-02,-1.80e+01,
97,4.00e-02,3.20e-02,-1.80e+01,
98,8.80e-02,3.20e-02,-1.80e+01,
99,3.20e-02,6.40e-02,-1.80e+01,
100,3.20e-02,2.40e-02,-1.80e+01,
101,8.80e-02,6.40e-02,-1.80e+01,
102,4.00e-02,5.60e-02,-1.80e+01,
103,8.00e-02,1.60e-02,-1.80e+01,
104,4.00e-02,5.60e-02,-1.80e+01,
105,7.20e-02,1.60e-02,-1.40e+01,
106,7.20e-02,4.80e-02,-1.40e+01,
107,4.00e-02,8.00e-03,-1.80e+01,
108,4.00e-02,4.80e-02,-1.60e+01,
109,8.00e-02,8.00e-03,-1.40e+01,
110,8.80e-02,4.80e-02,-1.60e+01,
111,3.20e-02,0.00e+00,-1.40e+01,
112,3.20e-02,2.40e-02,-1.60e+01,
113,7.20e-02,-8.00e-03,-1.20e+01,
114,6.40e-02,2.40e-02,-1.60e+01,
115,2.40e-02,-8.00e-03,-1.20e+01,
116,6.40e-02,1.60e-02,-1.40e+01,
117,1.60e-02,-1.60e-02,-1.20e+01,
118,5.60e-02,1.60e-02,-1.00e+01,
119,1.60e-02,-1.60e-02,-1.40e+01,
120,1.60e-02,-2.40e-02,-1.20e+01,
121,5.60e-02,8.00e-03,-1.00e+01,
122,4.80e-02,8.00e-03,-1.20e+01,
123,8.00e-03,-4.00e-02,-8.00e+00,
124,8.00e-03,-3.20e-02,-8.00e+00,
125,4.80e-02,8.00e-03,-1.00e+01,
126,8.00e-03,-1.60e-02,-1.00e+01,
127,4.80e-02,-4.00e-02,-4.00e+00,
